mainCategory,title,averageRating,ratingNumber,features,description,price,images,videos,store,categories,parent asin,boughtTogether,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in a Diamond Plate Tin (Classic Black Card Design),4.8,4367,"Gift Card is nested inside a specialty gift box', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card. Gift card is attached to a folded blank greeting card and is packed in an individual 5.25 x 7.25 inch envelope. Envelope is delivered sealed. An additional 5 x 7 inch unsealed envelope is also provided.""",,"{'thumb': 'https://m.media-amazon.com/images/I/51rEBNHh2yL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51rEBNHh2yL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/815G7LedsQL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41AOcXp0AOL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41AOcXp0AOL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/81qveyLn-nL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41SS9liU2BL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41SS9liU2BL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/71cAwCdvobL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41rCnIgtPQL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41rCnIgtPQL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/7192Wg9dIYL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51XtqqMIsBL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51XtqqMIsBL.jpg', 'variant': 'PT04', 'hi res': 'https://m.media-amazon.com/images/I/91Wp4WCNE5L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51-TkXvzP6L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51-TkXvzP6L.jpg', 'variant': 'PT05', 'hi res': 'https://m.media-amazon.com/images/I/81QW2cntWEL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31AqlIMAGPL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31AqlIMAGPL.jpg', 'variant': 'PT12', 'hi res': None}",,Amazon,"Gift Cards', 'Gift Card Recipients', 'For Him'",B00JDQKOG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in a Black Gift Box (Kindle Card Design),4.8,1362,"Gift Card is nested inside a specialty gift box', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside a tin Gift Box.""",,"{'thumb': 'https://m.media-amazon.com/images/I/51+bovdfpEL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51+bovdfpEL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/81t2GxHmf7L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41d3tky+2iL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41d3tky+2iL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/81cMGEcwZrL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41no8jtDYNL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41no8jtDYNL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/81ZmYhe7r7L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41+HfklJPCL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41+HfklJPCL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/61tOCNzBueL. SL1020 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41H5vkJuwuL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41H5vkJuwuL.jpg', 'variant': 'PT04', 'hi res': 'https://m.media-amazon.com/images/I/816zBw1RWnL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41OKG4M89kL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41OKG4M89kL.jpg', 'variant': 'PT05', 'hi res': 'https://m.media-amazon.com/images/I/81uwhOYw4IL. SL1500 .jpg'}",,Amazon,"Gift Cards', 'Gift Card Recipients', 'For Him'",B005ESMJ02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Lane Bryant Gift Card,4.8,2192,"Lane Bryant is the most widely recognized name in specialty plus-size fashion.', 'From the latest looks in clothing and accessories to exclusive Cacique intimates, Lane Bryant has something for everyone on your list.', 'Retail stores located nationwide at Lane Bryant and Lane Bryant Outlet stores and/or online.', 'No returns and no refunds on gift cards.'",,50,"{'thumb': 'https://m.media-amazon.com/images/I/41RrmUQ2XOL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41RrmUQ2XOL.jpg', 'variant': 'MAIN', 'hi res': None}",,Lane Bryant,"Gift Cards', 'Gift Card Categories', 'Specialty Cards'",B00BXLUNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in a Slider,4.6,70,"Gift Card is affixed inside a Slider', 'Gift amount may not be printed on Gift Cards', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.""",,"{'thumb': 'https://m.media-amazon.com/images/I/41S4+pOR6AL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41S4+pOR6AL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/71GiPVFhqbL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/4155bk4nOCL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/4155bk4nOCL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/81QTNKYrp5L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/410v60ig1bL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/410v60ig1bL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/71UdaKdfbBL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41NDbvNkBDL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41NDbvNkBDL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/81h-X7VXDnL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51JNFZ3ubtL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51JNFZ3ubtL.jpg', 'variant': 'PT04', 'hi res': None}, {'thumb': 'https://m.media-amazon.com/images/I/31f+dXhCTOL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31f+dXhCTOL.jpg', 'variant': 'PT05', 'hi res': 'https://m.media-amazon.com/images/I/711w-yHX3iL. SL1500 .jpg'}","{'title': 'Amazon.com Gift Card in a Blue Slider', 'url': 'https://www.amazon.com/vdp/f0114917d9b04150aa2ad4b4962f5734?ref=dp vse rvc 0', 'user id': ''}",Amazon,"Gift Cards', 'Gift Cards'",B06WVP2XNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in a Polka Dot Reveal (Classic Black Card Design),4.9,8004,"Gift Card is affixed inside a reveal product', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift amount may not be printed on Gift Cards', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.""",,"{'thumb': 'https://m.media-amazon.com/images/I/51MGRgptQHL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51MGRgptQHL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/91hxUK6y6fL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51G++3majKL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51G++3majKL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/91-ZFaGBp4L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41cS-2SiHHL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41cS-2SiHHL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/81gIKGpG-UL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41UrDP-ndsL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41UrDP-ndsL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/71lHLkYQFeL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51wjbwcLjnL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51wjbwcLjnL.jpg', 'variant': 'PT04', 'hi res': 'https://m.media-amazon.com/images/I/81kD2BUBF6L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/312XY9FBojL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/312XY9FBojL.jpg', 'variant': 'PT12', 'hi res': None}","{'title': 'Amazon Special Occasion Gift Cards', 'url': 'https://www.amazon.com/vdp/08bf7c5bf73a43c5837543349cf5c933?ref=dp vse rvc 0', 'user id': '/shop/purplepowerwashllc'}, {'title': 'Quick Look at Michael Kors Jet set Crossbody ', 'url': 'https://www.amazon.com/vdp/085d3765169348abb9cc0a829d8f36f8?ref=dp vse rvc 1', 'user id': '/shop/purplepowerwashllc'}, {'title': 'Michael Kors large Tote #MothersDay2023', 'url': 'https://www.amazon.com/vdp/066c11e0db4844ca926d7edbcebb8692?ref=dp vse rvc 2', 'user id': '/shop/purplepowerwashllc'}",Amazon,"Gift Cards', 'Gift Card Recipients', 'For Her'",B01B25L60Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in a Congratulations or Graduation Style Gift Box (Various Designs),4.9,16819,"Gift Card is nested inside a specialty gift box', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift amount may not be printed on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'",,25,"{'thumb': 'https://m.media-amazon.com/images/I/51TQfxyHbAL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51TQfxyHbAL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/818JsO3dWyL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41KK+eWkP1L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41KK+eWkP1L.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/71emNrQaJrL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41ByMYzQ7BL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41ByMYzQ7BL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/71Z2OATHpXL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41G59bdZecL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41G59bdZecL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/71tF-N-ifHL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51BffofjAXL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51BffofjAXL.jpg', 'variant': 'PT04', 'hi res': 'https://m.media-amazon.com/images/I/81EaBiavAsL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/417AMhzmXOL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/417AMhzmXOL.jpg', 'variant': 'PT05', 'hi res': 'https://m.media-amazon.com/images/I/717qysQkTIL. SL1373 .jpg'}",,Amazon,"Gift Cards', 'Gift Card Recipients', 'For Him'",B01B3DYSF0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,White House Black Market Gift Card,4.9,243,"Redemption: Instore and Online', 'No returns and no refunds on gift cards.'","WHBM exists to celebrate and support women with a collection of versatile, modern pieces, exceptional customer service and expert styling advice, dedicated to providing everyday luxury for on-the-go, multifaceted lives. Although named for the simplicity of black and white, the modern, curated collections always reflect the latest colors, prints and styles. WHBM expert stylists can always help transform a closet, style the current trends or create a unique look—and their services are always complimentary. In boutiques and online, exceptional personal service is the hallmark of everything WHBM does and customers always come first.'",50,"{'thumb': 'https://m.media-amazon.com/images/I/31yxpGyH6cL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31yxpGyH6cL.jpg', 'variant': 'MAIN', 'hi res': None}",,White House Black Market,"Gift Cards', 'Gift Card Categories', 'Specialty Cards'",B07TYW1LM5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Video Games,Microsoft Xbox 52M-00158 X360 Live 12 month Gold Card,5,3,,Xbox360 Live 12 month Gold Card Product UPC : 885370334944',,"{'thumb': 'https://m.media-amazon.com/images/I/31k-o0gc52L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31k-o0gc52L.jpg', 'variant': 'MAIN', 'hi res': None}",,Microsoft,"Gift Cards', 'Gift Card Categories', 'Specialty Cards'",B0093DHOA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YouTube Gift Code Premium - Email Delivery (US only),4.5,202,,,,"{'thumb': 'https://m.media-amazon.com/images/I/41lFlDlKwrL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41lFlDlKwrL.jpg', 'variant': 'MAIN', 'hi res': None}, {'thumb': 'https://m.media-amazon.com/images/I/31co42QEORL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31co42QEORL.jpg', 'variant': 'PT01', 'hi res': None}, {'thumb': 'https://m.media-amazon.com/images/I/31-gnQTltIL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31-gnQTltIL.jpg', 'variant': 'PT02', 'hi res': None}",,YouTube,"Gift Cards', 'Gift Card Categories', 'Specialty Cards'",B081R56TXR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Talbots Gift Card,4.8,734,"""More than a gift - it's whatever she wants"", 'Charming is only half the story. Discover tradition transformed at Talbots.', 'Redeemable online, by phone or in any Talbots store.', 'No returns and no refunds on gift cards.'","""Charming is only half the story. Discover tradition transformed at Talbots. We've honored the classics that made Talbots famous by re-imagining them in the present. Visit us today and see them all.""",25,"{'thumb': 'https://m.media-amazon.com/images/I/41DBIUDF8XL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41DBIUDF8XL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/81oFmqC83pL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41knPmTau5L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41knPmTau5L.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/81vgMPc2OIL. SL1500 .jpg'}",,SAMERIVER,"Gift Cards', 'Gift Card Categories', 'Clothing, Shoes & Accessories'",B00BXLW8HS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Albertson's Gift Card $100,4.5,76,"Card can be used at any Albertsons, Safeway, Randalls, Tom Thumb, Pavilions, Vons, and Carrs.', 'Redemption: Instore', 'No returns and no refunds on gift cards.'","Albertsons stores are leaders in the grocery industry and present a gift card offering value and convenience! The Albertsons gift card is accepted at over 450 store locations in the US. For your convenience, Albertsons gift cards can also be redeemed in Safeway stores including Safeway, Vons, Paviliions, Randalls, Tom Thumb, and Carrs!'",,"{'thumb': 'https://m.media-amazon.com/images/I/51clJ52rM5L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51clJ52rM5L.jpg', 'variant': 'MAIN', 'hi res': None}",,Albertson's,"Gift Cards', 'Gift Card Categories', 'Grocery, Gourmet & Floral'",B0763KZNBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in a Black Gift Box (Nativity Scene Gift Card),4.8,1187,"Gift Card is nested inside a specialty gift box', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside a tin Gift Box.""",,"{'thumb': 'https://m.media-amazon.com/images/I/410-kGw1oFL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/410-kGw1oFL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/81cos7hDusL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41I2iUnyylL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41I2iUnyylL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/813cr79B17L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41lpf6OpIQL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41lpf6OpIQL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/71-MvPWaoPL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/419v6IVmWmL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/419v6IVmWmL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/71FZPRNonIL. SL1500 .jpg'}",,Amazon,"Gift Cards', 'Gift Card Recipients', 'For Him'",B0091JKM0O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Hardee and Carls Jr Gift Card,4.9,460,"""This card may be applied toward any purchase at participating Carl's Jr and Hardee's restaurants."", 'Redemption: Instore', 'No returns and no refunds on gift cards.'","As two iconic brands, Hardee’s and Carl’s Jr. are best known for their signature 100% black Angus charbroiled burgers. For decades, these two brands have been delivering food with quality and innovation first, from their Made From Scratch biscuits to their Hand-Breaded Chicken Tenders. With more than 2,900 locations nationwide, guests can satisfy their cravings whenever they hit.'",50,"{'thumb': 'https://m.media-amazon.com/images/I/51tk+heQAnL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51tk+heQAnL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/71QimDw5KlL. SL1312 .jpg'}",,Hardee's and Carl's Jr.,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B08B3TP9CW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
